year,month,week,weekday,date_str,dish_type,dish_name,menu_type,source_file,source_sheet,detected_category
2025,9,36,4.0,4/9,a_kost_alt_2,"Kyckling Milanese med tomatsås, ris* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,4.0,4/9,grov_pate_alt_1,Vitkålssoppa med frikadeller,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,4.0,4/9,grov_pate_alt_2,"Kyckling Milanese med tomatsås, ris* och grönsaker Paté",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,4.0,4/9,timbal_alt_1,"Vitkålssoppa slät, färsbullstimbal",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,4.0,4/9,timbal_alt_2,"Kyckling Milanese timbal med tomatsås, ristimbal och grönsak",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,a_kost_alt_1,"Köttfärslimpa med kokt potatis*, gräddsås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,a_kost_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,grov_pate_alt_1,"Köttfärslimpa med kokt potatis*, gräddsås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,grov_pate_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,timbal_alt_1,Färsrätt timbal med gräddsås och potatismos och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,timbal_alt_2,Korv Stroganoff timbal med ristimbal och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,a_kost_alt_1,"Stekt spättafilé med potatis*, remouladesås och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,a_kost_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,grov_pate_alt_1,"Stekt spättafilé med potatis*, remouladesås och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,grov_pate_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,timbal_alt_1,"Panerad torsktimbal med potatismos, tartarsås och grönsakstimbal",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,timbal_alt_2,Korv Stroganoff timbal med ristimbal och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,a_kost_alt_1,"Helstekt kotlettrad med purjolökspotatis*, bearnaisesås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,a_kost_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,grov_pate_alt_1,"Stekt skinkpaté med purjolökspotatis*, bearnaisesås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,grov_pate_alt_2,Korv Stroganoff med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,timbal_alt_1,"Stekt skinktimbal med stekt potatis, bearnaisesås, grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,36,5.0,5/9,timbal_alt_2,Korv Stroganoff timbal med ristimbal och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet36,menu_nutrition
2025,9,37,,,a_kost_alt_1,Köttfärslåda med curry och timjan (inkl potatis) serveras med grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,,,a_kost_alt_2,Raggmunk med bacon och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,,,grov_pate_alt_1,Köttfärslåda med curry och timjan (inkl potatis) serveras med grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,,,grov_pate_alt_2,Raggmunk med fläskpaté och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,,,timbal_alt_1,Köttfärslåda med curry och timjan (inkl potatis) timbal med grönsaktimbal och sås,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,,,timbal_alt_2,"Raggmunk timbal med timbalbacon, grönsaker och lingonsås",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,2.0,9/9,a_kost_alt_1,"Fiskgratäng med skaldjur, kokt potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,2.0,9/9,a_kost_alt_2,Raggmunk med bacon och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,2.0,9/9,grov_pate_alt_1,"Fiskgratäng med skaldjur, kokt potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,2.0,9/9,grov_pate_alt_2,Raggmunk med fläskpaté och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,2.0,9/9,timbal_alt_1,"Fiskgratäng med skaldjur timbal, potatismos, grönsak",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,2.0,9/9,timbal_alt_2,"Raggmunk timbal med timbalbacon, grönsaker och lingonsås",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,3.0,10/9,a_kost_alt_1,Kassler i Bergakungenssås med ris* och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,3.0,10/9,a_kost_alt_2,Lasagne med sallad,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,3.0,10/9,grov_pate_alt_1,Kassler i Bergakungenssås paté med ris* och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,3.0,10/9,grov_pate_alt_2,Lasagne med grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,3.0,10/9,timbal_alt_1,Kassler i Bergakungenssås timbal med ristimbal och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,3.0,10/9,timbal_alt_2,Lasagnetimbal med grönsakstimbal,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,4.0,11/9,a_kost_alt_1,Ärtsoppa med fläsk,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,4.0,11/9,a_kost_alt_2,Lasagne med sallad,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,4.0,11/9,grov_pate_alt_1,Ärtsoppa med patéfläsk,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,4.0,11/9,grov_pate_alt_2,Lasagne med grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,4.0,11/9,timbal_alt_1,Ärtsoppa slät med timbalfläsk,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,4.0,11/9,timbal_alt_2,Lasagnetimbal med grönsakstimbal,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,a_kost_alt_1,"Wallenbergare med mos*, skirat smör och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,a_kost_alt_2,"Örtbakad fläskkarré med sås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,grov_pate_alt_1,"Wallenbergare med mos*, skirat smör och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,grov_pate_alt_2,"Örtbakad skinka paté med sås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,timbal_alt_1,"Järptimbal, skirat smör, potatismos och grönsak",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,timbal_alt_2,"Örtbakad skinka timbal med sås, torghandlarmos och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,a_kost_alt_1,"Kokt lax med potatis*, hollandaisesås och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,a_kost_alt_2,"Örtbakad fläskkarré med sås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,grov_pate_alt_1,"Kokt lax med potatis*, hollandaisesås och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,grov_pate_alt_2,"Örtbakad skinka paté med sås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,timbal_alt_1,"Kokt laxtimbal med potatismos, hollandaisesås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,timbal_alt_2,"Örtbakad skinka timbal, brunsås, torghandlarmos och grönsak",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,a_kost_alt_1,Skånsk köttgryta med kokt potatis* och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,a_kost_alt_2,"Örtbakad fläskkarré med sås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,grov_pate_alt_1,"Skånsk köttgryta paté, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,grov_pate_alt_2,"Örtbakad skinka paté med sås, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,timbal_alt_1,"Skånsk köttgryta timbal, torghandlarmos och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,37,5.0,12/9,timbal_alt_2,"Örtbakad skinka timbal med sås, torghandlarmos och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet37,menu_nutrition
2025,9,38,,,a_kost_alt_1,"Stekt fläsk med bruna bönor, kokt potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,,,a_kost_alt_2,Champinjonsoppa,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,,,grov_pate_alt_1,"Stekt fläskpaté med bruna bönor, kokt potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,,,grov_pate_alt_2,Champinjonsoppa,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,,,timbal_alt_1,"Stekt fläsktimbal, bönröra, potatismos, grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,,,timbal_alt_2,Champinjonsoppa slät,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,2.0,16/9,a_kost_alt_1,"Pankopanerad fisk med potatis*, dillmajonnäs och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,2.0,16/9,a_kost_alt_2,Champinjonsoppa,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,2.0,16/9,grov_pate_alt_1,"Pankopanerad fisk med potatis*, dillmajonnäs och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,2.0,16/9,grov_pate_alt_2,Champinjonsoppa,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,2.0,16/9,timbal_alt_1,"Panerad torsktimbal, dillmajonnäs, palsternacksmos och grönsakstimbal",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,2.0,16/9,timbal_alt_2,Champinjonsoppa slät,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,3.0,17/9,a_kost_alt_1,"Chili con carne, ris och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,3.0,17/9,a_kost_alt_2,Kycklinglevergryta serveras med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,3.0,17/9,grov_pate_alt_1,"Chili con carne, ris och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,3.0,17/9,grov_pate_alt_2,Kycklinglevergryta paté serveras med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,3.0,17/9,timbal_alt_1,Chili con carne timbal med ris och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,3.0,17/9,timbal_alt_2,Kycklinglevergryta timbal serveras med potatismos och grönsakstimbal,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,4.0,18/9,a_kost_alt_1,Kött- och grönsakssoppa,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,4.0,18/9,a_kost_alt_2,Kycklinglevergryta serveras med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,4.0,18/9,grov_pate_alt_1,Kött- och grönsakssoppa paté,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,4.0,18/9,grov_pate_alt_2,Kycklinglevergryta paté serveras med ris* och kokta grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,4.0,18/9,timbal_alt_1,Kött- och grönsakssoppa timbal,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,4.0,18/9,timbal_alt_2,Kycklinglevergryta timbal serveras med potatismos och grönsakstimbal,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,a_kost_alt_1,"Kåldolmar, gräddsås och potatis*",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,a_kost_alt_2,Dillkött med kokt potatis* och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,grov_pate_alt_1,"Kåldolmar, gräddsås och potatis*",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,grov_pate_alt_2,"Dillkött, grov paté med potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,timbal_alt_1,"Kålpudding timbal, gräddsås, potatismos och grönsakstimbal",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,timbal_alt_2,Dillkött timbal med potatismos och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,a_kost_alt_1,"Citronfisk med kapris, kokt potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,a_kost_alt_2,Dillkött med kokt potatis* och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,grov_pate_alt_1,"Citronfisk med kapris, kokt potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,grov_pate_alt_2,"Dillkött, grov paté med potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,timbal_alt_1,"Kokt torsktimbal med citronsås, potatismos och grönsakstimbal",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,timbal_alt_2,Dillkött timbal med potatismos och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,a_kost_alt_1,"Stekt kyckling med potatisgratäng*, skysås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,a_kost_alt_2,Dillkött med kokt potatis* och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,grov_pate_alt_1,"Stekt kycklingpaté med potatisgratäng*, skysås och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,grov_pate_alt_2,"Dillkött, grov paté med potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,timbal_alt_1,"Stekt kycklingtimbal med skysås, potatisgratäng och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,38,5.0,19/9,timbal_alt_2,Dillkött timbal med potatismos och grönsaker,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet38,menu_nutrition
2025,9,39,,,a_kost_alt_1,Isterband med persiljestuvad potatis*,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,,,a_kost_alt_2,Redd grönsakssoppa,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,,,grov_pate_alt_1,Isterband med persiljestuvad potatis*,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,,,grov_pate_alt_2,Redd grönsakssoppa paté,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,,,timbal_alt_1,"Isterband timbal med potatismos, persiljesås och rödbetor",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,,,timbal_alt_2,Redd grönsakssoppa slät,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,2.0,23/9,a_kost_alt_1,"Stekt strömming med potatismos*, skirat smör och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,2.0,23/9,a_kost_alt_2,Redd grönsakssoppa,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,2.0,23/9,grov_pate_alt_1,"Stekt strömming med potatismos*, skirat smör och kokta grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,2.0,23/9,grov_pate_alt_2,Redd grönsakssoppa paté,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,2.0,23/9,timbal_alt_1,"Stekt strömming timbal med palsternacksmos, skirat smör och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,2.0,23/9,timbal_alt_2,Redd grönsakssoppa slät,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,3.0,24/9,a_kost_alt_1,"Kokt kycklingfilé med currysås, ris* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,3.0,24/9,a_kost_alt_2,"Fläskköttgryta med dijonsenap, potatis* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,3.0,24/9,grov_pate_alt_1,"Kokt kycklingpaté med currysås, ris* och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,3.0,24/9,grov_pate_alt_2,"Fläskköttgryta med dijonsenap paté, potatis*, grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,3.0,24/9,timbal_alt_1,"Kokt kycklingtimbal med currysås, ristimbal och grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,3.0,24/9,timbal_alt_2,"Fläskköttgryta m dijonsenap timb, palsternacksmos, grönsaker",ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
2025,9,39,4.0,25/9,a_kost_alt_1,Ärtsoppa med fläsk,ao,/Users/kianagh/Downloads/DataPoC Konkret/Data/Meny ÄO Utveckling.xlsx,Sheet39,menu_nutrition
